ID	IDX	DOCULECT	DOCULECTID	CONCEPT	CONCEPT_FROM_PROTO	CONCEPT_ADDED	VALUE	VALUE_UNCERTAIN	TOKENS	NOTE	PROTOFORM	PROTOCONCEPT	ENTRY_IN_SOURCE
2045	§92	Marináwa	M	avispa,  abeja			ɸina		ɸ i n a		*βira	marimbondo,  caba	M ɸina ‘avispa;;  abeja’
2048	§92	Matís	Mt	nome próprio			bina		b i n a	 (FERREIRA, 2005	*βira	marimbondo,  caba	Mt bina ‘nome próprio’ (FERREIRA;; 2005)
2049	§92	Mayorúna	My	nombre de hombre			biˈna		b i ˈn a		*βira	marimbondo,  caba	My biˈna ‘nombre de hombre’
2050	§93	Kakataibo	Ksh	buriti (Mauritia vinifera Mart.)	1		βinṍ		β i n ṍ		*βinon	buriti (Mauritia vinifera Mart.)	Ksh βinṍ
2051	§93	ShipiboKonibo	SK	buriti (Mauritia vinifera Mart.)	1		βinó		β i n ó		*βinon	buriti (Mauritia vinifera Mart.)	SK βinó
2052	§93	Kapanawa	Kp	aguaje,  palma real			βinon		β i n o n		*βinon	buriti (Mauritia vinifera Mart.)	Kp βinon ‘aguaje;;  palma real’
2053	§93	Marúbo	Mar	buriti			βinõ		β i n õ	 (CESARINO, 2008	*βinon	buriti (Mauritia vinifera Mart.)	Mar βinõ ‘buriti’ (CESARINO;; 2008)
2054	§93	Chákobo	Ch	buriti (Mauritia vinifera Mart.)	1		ˈβinona		ˈβ i n o n a		*βinon	buriti (Mauritia vinifera Mart.)	Ch ˈβinona, βino ‘la palma real’
2055	§93	Chákobo	Ch	la palma real			βino		β i n o		*βinon	buriti (Mauritia vinifera Mart.)	Ch ˈβinona, βino ‘la palma real’
2056	§93	Kaxararí	Kax	la palma real			binuˈni [binuˈni] ~ [biˈnui] 		binuˈni [binuˈni] ~ [biˈnui] 	LANES, 2005	*βinon	buriti (Mauritia vinifera Mart.)	Kax binuˈni [binuˈni] ~ [biˈnui] (LANES;; 2005)
2061	§93	Katukina	Kat	buriti (Mauritia vinifera Mart.)			βinu [vi᷈oʔ] 		βinu [vi᷈oʔ] 	BARROS, 1987	*βinon	buriti (Mauritia vinifera Mart.)	Kat βinu [vi᷈oʔ] (BARROS;; 1987)
2063	§93	Amawáka	A	buriti (Mauritia vinifera Mart.)	1		winõ I		winõ I		*βinon	buriti (Mauritia vinifera Mart.)	A winõ I
2065	§93	Yawanawá	Yaw	buriti (Mauritia vinifera Mart.)	1		βinun-		β i n u n		*βinon	buriti (Mauritia vinifera Mart.)	Yaw βinun-
2069	§94	Kakataibo	Ksh	goiaba(?)	1		βi᷈píʃ		β i᷈ p í ʃ		*βi᷈piʃ	goiaba(?)	Ksh βi᷈píʃ
2070	§94	ShipiboKonibo	SK	goiaba(?)	1		βi᷈píʃ		β i᷈ p í ʃ		*βi᷈piʃ	goiaba(?)	SK βi᷈píʃ
2081	§94	Amawáka	A	guayabo,  guayaba			wi᷈píʃ I		wi᷈píʃ I		*βi᷈piʃ	goiaba(?)	A wi᷈píʃ I ‘guayabo;;  guayaba’, (wi᷈piʃ;;  wi᷈piʃín ‘guayaba’ (HYDE;; 1980))
2082	§94	Amawáka	A	guayaba			(wi᷈piʃ,  wi᷈piʃín		(wi᷈piʃ,  wi᷈piʃín	 (HYDE, 1980	*βi᷈piʃ	goiaba(?)	A wi᷈píʃ I ‘guayabo;;  guayaba’, (wi᷈piʃ;;  wi᷈piʃín ‘guayaba’ (HYDE;; 1980))
2089	§95	Kakataibo	Ksh	pluralizador	1		-βo		β o		*-βo	pluralizador	Ksh -βo
2090	§95	ShipiboKonibo	SK	pluralizador	1		-βo		β o		*-βo	pluralizador	SK -βo
2091	§95	Kapanawa	Kp	pluralizador	1		-βo		β o		*-βo	pluralizador	Kp -βo
2092	§95	Marúbo	Mar	genérico,  plural			-βo		β o	 (KENNELL, 1978	*-βo	pluralizador	Mar -βo ‘genérico;;  plural’ (KENNELL;; 1978)
2093	§95	Chákobo	Ch	plural del sustantivo			βo		β o	 (ZINGG, 1998	*-βo	pluralizador	Ch βo ‘plural del sustantivo’ (ZINGG;; 1998)
2095	§95	Yamináwa	Yam	plural			ɸo		ɸ o		*-βo	pluralizador	Yam ɸo ‘plural, varios;;  sujeto plural’ (FAUST; LOOS;; 2002)
2096	§95	Yamináwa	Yam	plural			varios,  sujeto plural’ 		varios,  sujeto plural’ 	FAUST; LOOS, 2002	*-βo	pluralizador	Yam ɸo ‘plural, varios;;  sujeto plural’ (FAUST; LOOS;; 2002)
2098	§95	Sharanáwa	Shar	pluralizador del sujeto de un verbo intransitive,  plural de verbo intransitivo			-ɸo		ɸ o		*-βo	pluralizador	Shar -ɸo ‘pluralizador del sujeto de un verbo intransitive;;  plural de verbo intransitivo’
2099	§95	Shanenáwa	Shan	seres humanos indefinidos,  plural			-hu		h u		*-βo	pluralizador	Shan -hu ‘seres humanos indefinidos;;  plural’
2100	§95	Katukina	Kat	plural			βu		β u		*-βo	pluralizador	Kat βu ‘plural’
2102	§95	Amawáka	A	pluralizador	1		-wo		w o		*-βo	pluralizador	A -wo
2103	§95	Kaxinawá	Kn	plural			-bu		b u	 (MONTAG, 2008	*-βo	pluralizador	Kn -bu ‘plural’ (MONTAG;; 2008)
2104	§95	Marináwa	M	pluralizador	1		-ɸo		ɸ o		*-βo	pluralizador	M -ɸo
2105	§95	Yawanawá	Yaw	plural			- hu		- hu		*-βo	pluralizador	Yaw - hu ‘plural’
2106	§95	Korúbo	Ko	plural			-βo		β o		*-βo	pluralizador	Ko -βo ‘plural’
2107	§95	Matís	Mt	morfema coletivizador			-bo		b o		*-βo	pluralizador	Mt -bo ‘morfema coletivizador’
2108	§95	Mayorúna	My	plural (varios o muchos)			-bo		b o		*-βo	pluralizador	My -bo ‘plural (varios o muchos)’
2109	§96	Kakataibo	Ksh	esp. de picapau (da fam. Picidae)	1		βoi᷈		β oi᷈		*βoir	esp. de picapau (da fam. Picidae)	Ksh βoi᷈
2110	§96	ShipiboKonibo	SK	esp. de picapau (da fam. Picidae)	1		βoi᷈		β oi᷈		*βoir	esp. de picapau (da fam. Picidae)	SK βoi᷈
2111	§96	Kapanawa	Kp	pájaro carpintero			βoin		β oi n	 (LOOS; LOOS, 1998	*βoir	esp. de picapau (da fam. Picidae)	Kp βoin ‘pájaro carpintero’ (LOOS; LOOS;; 1998)
2112	§96	Marúbo	Mar	pica-pau			voi᷈		v oi᷈		*βoir	esp. de picapau (da fam. Picidae)	Mar voi᷈ ‘pica-pau’
2113	§96	Chákobo	Ch	esp. de picapau (da fam. Picidae)	1		βoíno		β oí n o		*βoir	esp. de picapau (da fam. Picidae)	Ch βoíno, βoí
2114	§96	Chákobo	Ch	esp. de picapau (da fam. Picidae)	1		βoí		β oí		*βoir	esp. de picapau (da fam. Picidae)	Ch βoíno, βoí
2115	§96	Kaxararí	Kax	pica-pau			buhiˈlu [b̄ʊhiˈl̄ʊ] ~ [buiˈl̄ʊ]		buhiˈlu [b̄ʊhiˈl̄ʊ] ~ [buiˈl̄ʊ]	 (COUTO, 2005	*βoir	esp. de picapau (da fam. Picidae)	Kax buhiˈlu [b̄ʊhiˈl̄ʊ] ~ [buiˈl̄ʊ] ‘pica-pau’ (COUTO;; 2005)
2118	§96	Sharanáwa	Shar	esp. de picapau (da fam. Picidae)	1		ɸoin		ɸ oi n		*βoir	esp. de picapau (da fam. Picidae)	Shar ɸoin, ɸoinpan ‘pájaro carpintero’
2119	§96	Sharanáwa	Shar	pájaro carpintero			ɸoinpan		ɸ oi n p a n		*βoir	esp. de picapau (da fam. Picidae)	Shar ɸoin, ɸoinpan ‘pájaro carpintero’
2120	§96	Shanenáwa	Shan	pica-pau			fuin		f ui n		*βoir	esp. de picapau (da fam. Picidae)	Shan fuin ‘pica-pau’
2121	§96	Katukina	Kat	pica-pau			βuin		β ui n		*βoir	esp. de picapau (da fam. Picidae)	Kat βuin ‘pica-pau’
2123	§96	Amawáka	A	esp. de picapau (da fam. Picidae)	1		wowi᷈ I		wowi᷈ I		*βoir	esp. de picapau (da fam. Picidae)	A wowi᷈ I
2124	§96	Kaxinawá	Kn	esp. de picapau (da fam. Picidae)	1		bũi᷈		b ũi᷈		*βoir	esp. de picapau (da fam. Picidae)	Kn bũi᷈
2125	§96	Marináwa	M	esp. de picapau (da fam. Picidae)	1		ɸṍi᷈		ɸ ṍi᷈		*βoir	esp. de picapau (da fam. Picidae)	M ɸṍi᷈
2130	§97	Kakataibo	Ksh	tipo de caixa	1		βonã́-ti		β o n ã́ t i		*βoʔ[n]a[n]-ti	tipo de caixa	Ksh βonã́-ti
2131	§97	ShipiboKonibo	SK	tipo de caixa	1		βonã́ti		β o n ã́ t i		*βoʔ[n]a[n]-ti	tipo de caixa	SK βonã́ti
2132	§97	Kapanawa	Kp	tipo de caixa	1		βoʔnánti		β o ʔ n á n t i		*βoʔ[n]a[n]-ti	tipo de caixa	Kp βoʔnánti
2134	§97	Chákobo	Ch	nido de la tocandera			βoˈna-naʔa		β o ˈn a n a ʔ a	 (ZINGG, 1998	*βoʔ[n]a[n]-ti	tipo de caixa	Ch βoˈna-naʔa ‘nido de la tocandera’ (ZINGG;; 1998)
2140	§97	Katukina	Kat	mala			βunati		β u n a t i		*βoʔ[n]a[n]-ti	tipo de caixa	Kat βunati ‘mala’
2142	§97	Amawáka	A	tipo de caixa	1		wonãti II		wonãti II		*βoʔ[n]a[n]-ti	tipo de caixa	A wonãti II
2143	§97	Kaxinawá	Kn	baúl,  caja			bunãti		b u n ã t i		*βoʔ[n]a[n]-ti	tipo de caixa	Kn bunãti ‘baúl;;  caja’
2144	§97	Marináwa	M	caja			ɸṍnãti		ɸ ṍ n ã t i		*βoʔ[n]a[n]-ti	tipo de caixa	M ɸṍnãti ‘caja’
2149	§98	Kakataibo	Ksh	chonta (especie de palmera)			βuɾɨ		β u ɾ ɨ		*βoʔɽɨ[t]	esp. de palmeira	Ksh βuɾɨ ‘chonta (especie de palmera)’, βoɾɨ́
2150	§98	Kakataibo	Ksh	esp. de palmeira	1		βoɾɨ́		β o ɾ ɨ́		*βoʔɽɨ[t]	esp. de palmeira	Ksh βuɾɨ ‘chonta (especie de palmera)’, βoɾɨ́
2151	§98	ShipiboKonibo	SK	esp. de palmeira	1		βorɨ́		β o r ɨ́		*βoʔɽɨ[t]	esp. de palmeira	SK βorɨ́
2152	§98	Kapanawa	Kp	esp. de palmeira	1		βoʔɾɨ́		β o ʔ ɾ ɨ́		*βoʔɽɨ[t]	esp. de palmeira	Kp βoʔɾɨ́
2158	§98	Sharanáwa	Shar	esp. de palmeira	1		ɸoɾɨ		ɸ o ɾ ɨ		*βoʔɽɨ[t]	esp. de palmeira	Shar ɸoɾɨ, ɸoɾɨn ‘chonta;;  (espécie de palmera y su cogollo comestible)’
2159	§98	Sharanáwa	Shar	chonta,  (espécie de palmera y su cogollo comestible)			ɸoɾɨn		ɸ o ɾ ɨ n		*βoʔɽɨ[t]	esp. de palmeira	Shar ɸoɾɨ, ɸoɾɨn ‘chonta;;  (espécie de palmera y su cogollo comestible)’
2160	§98	Shanenáwa	Shan	palmeira			ɸuɾɨ		ɸ u ɾ ɨ		*βoʔɽɨ[t]	esp. de palmeira	Shan ɸuɾɨ ‘palmeira’
2164	§98	Kaxinawá	Kn	esp. de palmeira	1		budɨ		b u d ɨ		*βoʔɽɨ[t]	esp. de palmeira	Kn budɨ
2165	§98	Marináwa	M	esp. de palmeira	1		ɸóɾɨ᷈		ɸ ó ɾ ɨ᷈		*βoʔɽɨ[t]	esp. de palmeira	M ɸóɾɨ᷈
2167	§98	Korúbo	Ko	palmeira que utilizam para cobrir a casa (prov. Jarina)			βoɬɨt		β o ɬ ɨ t		*βoʔɽɨ[t]	esp. de palmeira	Ko βoɬɨt ‘palmeira que utilizam para cobrir a casa (prov. Jarina)’
2169	§98	Mayorúna	My	palmera grande			budɨd [buˈɾɨd]		budɨd [buˈɾɨd]		*βoʔɽɨ[t]	esp. de palmeira	My budɨd [buˈɾɨd] ‘palmera grande’
2170	§99	Kakataibo	Ksh	tronco de árbol			βuɾú		β u ɾ ú	 (SHELL, 1987	*βoʔɽo[Cc]	toco,  tronco	Ksh βuɾú ‘tronco de árbol’ (SHELL;; 1987), βoɾó
2171	§99	Kakataibo	Ksh	toco,  tronco	1		βoɾó		β o ɾ ó		*βoʔɽo[Cc]	toco,  tronco	Ksh βuɾú ‘tronco de árbol’ (SHELL;; 1987), βoɾó
2172	§99	ShipiboKonibo	SK	toco,  tronco	1		βoɾó		β o ɾ ó		*βoʔɽo[Cc]	toco,  tronco	SK βoɾó
2173	§99	Kapanawa	Kp	toco,  tronco	1		hiwi βoʔɾo		hiwi βoʔɾo		*βoʔɽo[Cc]	toco,  tronco	Kp hiwi βoʔɾo
2174	§99	Marúbo	Mar	tronco			voɾo		v o ɾ o		*βoʔɽo[Cc]	toco,  tronco	Mar voɾo ‘tronco’
2177	§99	Sharanáwa	Shar	toco,  tronco	1		ɸoro		ɸ o r o		*βoʔɽo[Cc]	toco,  tronco	Shar ɸoro, ɸoron ‘tocón alto’
2178	§99	Sharanáwa	Shar	tocón alto			ɸoron		ɸ o r o n		*βoʔɽo[Cc]	toco,  tronco	Shar ɸoro, ɸoron ‘tocón alto’
2184	§99	Amawáka	A	toco,  tronco	1		woɾoo II		woɾoo II		*βoʔɽo[Cc]	toco,  tronco	A woɾoo II
2185	§99	Kaxinawá	Kn	toco,  tronco	1		budu		b u d u		*βoʔɽo[Cc]	toco,  tronco	Kn budu
2186	§99	Marináwa	M	tocón de um árbol			ɸóɾo		ɸ ó ɾ o		*βoʔɽo[Cc]	toco,  tronco	M ɸóɾo ‘tocón de um árbol’
2190	§99	Mayorúna	My	tocón de árbol (pabudush <<rama nueva,  retoño que está saliendo de un tronco>>)			mabud		m a b u d		*βoʔɽo[Cc]	toco,  tronco	My mabud ‘tocón de árbol (pabudush <<rama nueva;;  retoño que está saliendo de un tronco>>)’
2191	§100	Kakataibo	Ksh	fish esp.			βuɨ		β uɨ	 (ZARIQUIEY, 2011	*βoɨ	esp. de peixe (da fam. Pimelodidae)	Ksh βuɨ ‘fish esp.’ (ZARIQUIEY;; 2011)
2192	§100	ShipiboKonibo	SK	esp. de peixe (da fam. Pimelodidae)	1		βoɨ		β oɨ		*βoɨ	esp. de peixe (da fam. Pimelodidae)	SK βoɨ
2193	§100	Kapanawa	Kp	esp. de peixe (da fam. Pimelodidae)	1		βowɨ		β o w ɨ		*βoɨ	esp. de peixe (da fam. Pimelodidae)	Kp βowɨ
2195	§100	Chákobo	Ch	esp. de peixe (da fam. Pimelodidae)	1		βoɨ		β oɨ		*βoɨ	esp. de peixe (da fam. Pimelodidae)	Ch βoɨ
2200	§100	Shanenáwa	Shan	esp. de peixe (da fam. Pimelodidae)	1		ɸaɨ		ɸ aɨ		*βoɨ	esp. de peixe (da fam. Pimelodidae)	Shan ɸaɨ
2201	§100	Katukina	Kat	esp. de peixe (da fam. Pimelodidae)	1		βai		β ai		*βoɨ	esp. de peixe (da fam. Pimelodidae)	Kat βai, βui ‘surubim’
2202	§100	Katukina	Kat	surubim			βui		β ui		*βoɨ	esp. de peixe (da fam. Pimelodidae)	Kat βai, βui ‘surubim’
2204	§100	Amawáka	A	esp. de peixe (da fam. Pimelodidae)	1		wowɨ I		wowɨ I		*βoɨ	esp. de peixe (da fam. Pimelodidae)	A wowɨ I
2205	§100	Kaxinawá	Kn	esp. de peixe (da fam. Pimelodidae)	1		buɨ		b uɨ		*βoɨ	esp. de peixe (da fam. Pimelodidae)	Kn buɨ
2209	§100	Matís	Mt	tipo de peixe amazônico			buɨ		b uɨ		*βoɨ	esp. de peixe (da fam. Pimelodidae)	Mt buɨ ‘tipo de peixe amazônico’
2211	§101	Kakataibo	Ksh	cera de abejas			βoí		β oí		*βoi[Cc] :	esp. de peixe (da fam. Pimelodidae)	Ksh βoí ‘cera de abejas’
2212	§101	ShipiboKonibo	SK	resina			βoi		β oi		*βoi[Cc] :	esp. de peixe (da fam. Pimelodidae)	SK βoi ‘resina’
2213	§101	Kapanawa	Kp	esp. de peixe (da fam. Pimelodidae)	1		βoí		β oí		*βoi[Cc] :	esp. de peixe (da fam. Pimelodidae)	Kp βoí
2214	§101	Chákobo	Ch	esp. de peixe (da fam. Pimelodidae)	1		βoítʃo		β oí t ʃ o		*βoi[Cc] :	esp. de peixe (da fam. Pimelodidae)	Ch βoítʃo, βoi ‘la cera de la miel’, βoi-tʃɨkɨ ‘la cera de la miel;;  mezclada con bi’ (ZINGG;; 1998)
2215	§101	Chákobo	Ch	la cera de la miel			βoi		β oi		*βoi[Cc] :	esp. de peixe (da fam. Pimelodidae)	Ch βoítʃo, βoi ‘la cera de la miel’, βoi-tʃɨkɨ ‘la cera de la miel;;  mezclada con bi’ (ZINGG;; 1998)
2216	§101	Chákobo	Ch	la cera de la miel,  mezclada con bi			βoi-tʃɨkɨ		β oi t ʃ ɨ k ɨ	 (ZINGG, 1998	*βoi[Cc] :	esp. de peixe (da fam. Pimelodidae)	Ch βoítʃo, βoi ‘la cera de la miel’, βoi-tʃɨkɨ ‘la cera de la miel;;  mezclada con bi’ (ZINGG;; 1998)
2217	§101	Amawáka	A	esp. de peixe (da fam. Pimelodidae)	1		wowí I		wowí I		*βoi[Cc] :	esp. de peixe (da fam. Pimelodidae)	A wowí I
2218	§101	Marináwa	M	esp. de peixe (da fam. Pimelodidae)	1		ɸói		ɸ ó i		*βoi[Cc] :	esp. de peixe (da fam. Pimelodidae)	M ɸói
2219	§101	Kaxinawá	Kn	cera			bui		b ui		*βoi[Cc] :	esp. de peixe (da fam. Pimelodidae)	Kn bui ‘cera’
2221	§101	Katukina	Kat	leite			βui-ʃuma		β ui ʃ u m a		*βoi[Cc] :	esp. de peixe (da fam. Pimelodidae)	Kat βui-ʃuma ‘leite’
2223	§101	Yawanawá	Yaw	leite			mui ʃuma		mui ʃuma		*βoi[Cc] :	esp. de peixe (da fam. Pimelodidae)	Yaw mui ʃuma ‘leite’
2231	§101	Mayorúna	My	abeja sin aguijón (tipo),  cera de abejas			buid [buˈid]		buid [buˈid]		*βoi[Cc] :	esp. de peixe (da fam. Pimelodidae)	My buid [buˈid] ‘abeja sin aguijón (tipo);;  cera de abejas’
2232	§102	Kakataibo	Ksh	esp. de árvore (embaúba?)	1		βokṍ		β o k ṍ		*βoko[n]	esp. de árvore (embaúba?)	Ksh βokṍ
2233	§102	ShipiboKonibo	SK	esp. de árvore (embaúba?)	1		βokó		β o k ó		*βoko[n]	esp. de árvore (embaúba?)	SK βokó
2234	§102	Kapanawa	Kp	esp. de árvore (embaúba?)	1		βokón		β o k ó n		*βoko[n]	esp. de árvore (embaúba?)	Kp βokón
2236	§102	Chákobo	Ch	esp. de árvore (embaúba?)	1		βokóno		β o k ó n o		*βoko[n]	esp. de árvore (embaúba?)	Ch βokóno, βoˈko ‘el ambaybo (planta que sirve para hacer sogas)’ (ZINGG;; 1998)
2237	§102	Chákobo	Ch	el ambaybo (planta que sirve para hacer sogas)			βoˈko		β o ˈk o	 (ZINGG, 1998	*βoko[n]	esp. de árvore (embaúba?)	Ch βokóno, βoˈko ‘el ambaybo (planta que sirve para hacer sogas)’ (ZINGG;; 1998)
2241	§102	Sharanáwa	Shar	esp. de árvore (embaúba?)	1		ɸoko		ɸ o k o		*βoko[n]	esp. de árvore (embaúba?)	Shar ɸoko, ɸokon ‘cetico (esp. de árbol)’
2242	§102	Sharanáwa	Shar	cetico (esp. de árbol)			ɸokon		ɸ o k o n		*βoko[n]	esp. de árvore (embaúba?)	Shar ɸoko, ɸokon ‘cetico (esp. de árbol)’
2244	§102	Katukina	Kat	esp. de árvore (embaúba?)	1		βunkun		β u n k u n		*βoko[n]	esp. de árvore (embaúba?)	Kat βunkun, aβuku
2245	§102	Katukina	Kat	esp. de árvore (embaúba?)	1		aβuku		a β u k u		*βoko[n]	esp. de árvore (embaúba?)	Kat βunkun, aβuku
2247	§102	Amawáka	A	esp. de árvore (embaúba?)	1		wokõ I		wokõ I		*βoko[n]	esp. de árvore (embaúba?)	A wokõ I
2248	§102	Kaxinawá	Kn	esp. de árvore (embaúba?)	1		bukũ		b u k ũ		*βoko[n]	esp. de árvore (embaúba?)	Kn bukũ
2249	§102	Marináwa	M	esp. de árvore (embaúba?)	1		ɸókõ		ɸ ó k õ		*βoko[n]	esp. de árvore (embaúba?)	M  ɸókõ
2252	§102	Matís	Mt	embaúba			buku [buˈku]		buku [buˈku]		*βoko[n]	esp. de árvore (embaúba?)	Mt buku [buˈku] ‘embaúba’
2253	§102	Mayorúna	My	árbol de madera suave,  cetico			buku [buˈku]		buku [buˈku]		*βoko[n]	esp. de árvore (embaúba?)	My buku [buˈku] ‘árbol de madera suave;;  cetico’
2254	§103	Kakataibo	Ksh	um árbol pequeño cuya corteza se usa para hacer sogas			βoko		β o k o		*βoko :	esp. de árvore (embaúba?)	Ksh βoko ‘um árbol pequeño cuya corteza se usa para hacer sogas’
2255	§104	Kakataibo	Ksh	esp. de abelha	1		βona		β o n a		βo[n]a	esp. de abelha	Ksh βona
2256	§104	ShipiboKonibo	SK	esp. de abelha	1		βona		β o n a		βo[n]a	esp. de abelha	SK βona
2257	§104	Kapanawa	Kp	esp. de abelha	1		βona		β o n a		βo[n]a	esp. de abelha	Kp βona
2258	§104	Marúbo	Mar	marimbondo,  abelha			vona		v o n a		βo[n]a	esp. de abelha	Mar vona ‘marimbondo;;  abelha’
2259	§104	Chákobo	Ch	esp. de abelha	1		βona		β o n a		βo[n]a	esp. de abelha	Ch βona
2263	§104	Sharanáwa	Shar	esp. de abelha	1		ɸona		ɸ o n a		βo[n]a	esp. de abelha	Shar ɸona, ɸonan ‘miel de abejas’
2264	§104	Sharanáwa	Shar	miel de abejas			ɸonan		ɸ o n a n		βo[n]a	esp. de abelha	Shar ɸona, ɸonan ‘miel de abejas’
2265	§104	Shanenáwa	Shan	mel			funa		f u n a		βo[n]a	esp. de abelha	Shan funa ‘mel’
2266	§104	Katukina	Kat	abelha			niβuna		n i β u n a		βo[n]a	esp. de abelha	Kat niβuna ‘abelha’
2268	§104	Amawáka	A	abeja,  isula			wona I		wona I		βo[n]a	esp. de abelha	A wona I ‘abeja;;  isula’, woná ‘isula (una hormiga feroz)’
2269	§104	Amawáka	A	isula (una hormiga feroz)			woná		w o n á		βo[n]a	esp. de abelha	A wona I ‘abeja;;  isula’, woná ‘isula (una hormiga feroz)’
2270	§104	Kaxinawá	Kn	clase de hormiga grande			buna		b u n a		βo[n]a	esp. de abelha	Kn buna ‘clase de hormiga grande’
2271	§104	Marináwa	M	clase de hormiga grande			ɸona		ɸ o n a		βo[n]a	esp. de abelha	M ɸona ‘clase de hormiga grande’
2276	§105	Kakataibo	Ksh	pelo,  cabelo	1		βoo		β oo		*βo	pelo,  cabelo	Ksh βoo
2277	§105	ShipiboKonibo	SK	pelo,  cabelo	1		βoó		β o ó		*βo	pelo,  cabelo	SK βoó, βóo (LORIOT; LAURIAULT; DAY;; 1993)
2278	§105	ShipiboKonibo	SK	pelo,  cabelo			βóo 		βóo 	LORIOT; LAURIAULT; DAY, 1993	*βo	pelo,  cabelo	SK βoó, βóo (LORIOT; LAURIAULT; DAY;; 1993)
2279	§105	Kapanawa	Kp	pelo,  cabelo	1		βoo		β oo		*βo	pelo,  cabelo	Kp βoo
2280	§105	Marúbo	Mar	cabelo			vo		v o	 (CESARINO, 2008	*βo	pelo,  cabelo	Mar vo ‘cabelo’ (CESARINO;; 2008), β̄ʊ (CABRAL; OLIVEIRA;; 2010)
2281	§105	Marúbo	Mar	cabelo			β̄ʊ 		β̄ʊ 	CABRAL; OLIVEIRA, 2010	*βo	pelo,  cabelo	Mar vo ‘cabelo’ (CESARINO;; 2008), β̄ʊ (CABRAL; OLIVEIRA;; 2010)
2282	§105	Chákobo	Ch	pelo			βoo		β oo		*βo	pelo,  cabelo	Ch βoo ‘pelo’
2284	§105	Yamináwa	Yam	pelo,  cabelo	1		ɸo-		ɸ o		*βo	pelo,  cabelo	Yam ɸo-, ɸoo (FAUST; LOOS;; 2002)
2285	§105	Yamináwa	Yam	pelo,  cabelo			ɸoo 		ɸoo 	FAUST; LOOS, 2002	*βo	pelo,  cabelo	Yam ɸo-, ɸoo (FAUST; LOOS;; 2002)
2286	§105	Chanináwa	Chan	pelo,  cabelo	1		ɸo		ɸ o		*βo	pelo,  cabelo	Chan ɸo, ɸoo, ɸu
2287	§105	Chanináwa	Chan	pelo,  cabelo	1		ɸoo		ɸ oo		*βo	pelo,  cabelo	Chan ɸo, ɸoo, ɸu
2288	§105	Chanináwa	Chan	pelo,  cabelo	1		ɸu		ɸ u		*βo	pelo,  cabelo	Chan ɸo, ɸoo, ɸu
2289	§105	Sharanáwa	Shar	pelo,  cabelo	1		ɸo		ɸ o		*βo	pelo,  cabelo	Shar ɸo, ɸon
2290	§105	Sharanáwa	Shar	pelo,  cabelo	1		ɸon		ɸ o n		*βo	pelo,  cabelo	Shar ɸo, ɸon
2291	§105	Shanenáwa	Shan	cabelo			fu		f u		*βo	pelo,  cabelo	Shan fu ‘cabelo’
2292	§105	Katukina	Kat	cabelo			vuu [βoˈo] 		vuu [βoˈo] 	BARROS, 1987	*βo	pelo,  cabelo	Kat vuu [βoˈo] (BARROS;; 1987)
2293	§105	Poyanáwa	Poy	cabelo			βuh		β u h		*βo	pelo,  cabelo	Poy βuh ‘cabelo’
2294	§105	Amawáka	A	pelo,  cabelo	1		wóó I		wóó I		*βo	pelo,  cabelo	A wóó I
2295	§105	Kaxinawá	Kn	pelo,  cabelo	1		bu		b u		*βo	pelo,  cabelo	Kn bu
2296	§105	Marináwa	M	pelo,  cabelo	1		ɸóo		ɸ ó o		*βo	pelo,  cabelo	M ɸóo
2297	§105	Yawanawá	Yaw	pelo,  cabelo	1		[hu]		[ h u ]		*βo	pelo,  cabelo	Yaw [hu]
2298	§105	Korúbo	Ko	pêlo,  cabelo			βu		β u		*βo	pelo,  cabelo	Ko βu ‘pêlo;;  cabelo’
2299	§105	Matís	Mt	pêlo (forma genérica)			bu		b u		*βo	pelo,  cabelo	Mt bu ‘pêlo (forma genérica)’
2300	§105	Mayorúna	My	pelo,  cabelo	1		bu		b u		*βo	pelo,  cabelo	My bu
2301	§106	Kakataibo	Ksh	clase de escarabajo			βõpa		β õ p a		*βõpa	**insecto	Ksh βõpa ‘clase de escarabajo’
2302	§106	ShipiboKonibo	SK	insecto	1	1	bõpa		b õ p a		*βõpa	**insecto	SK bõpa
2303	§106	Kapanawa	Kp	insecto	1	1	βompa		β o m p a		*βõpa	**insecto	Kp βompa
2305	§106	Chákobo	Ch	diversas clases de insecto,  el piojo grande			ˈβopa		ˈβ o p a	 (ZINGG, 1998	*βõpa	**insecto	Ch ˈβopa ‘diversas clases de insecto;;  el piojo grande’ (ZINGG;; 1998), βopa ‘clase de escarabajo’
2306	§106	Chákobo	Ch	clase de escarabajo			βopa		β o p a		*βõpa	**insecto	Ch ˈβopa ‘diversas clases de insecto;;  el piojo grande’ (ZINGG;; 1998), βopa ‘clase de escarabajo’
2313	§106	Amawáka	A	clase de avispa			wõpá I		wõpá I		*βõpa	**insecto	A wõpá I ‘clase de avispa’
2314	§106	Marináwa	M	insecto	1	1	ɸopa		ɸ o p a		*βõpa	**insecto	M ɸopa
2315	§106	Marúbo	Mar	nome próprio			võpa	1	** v õ p a		*βõpa	**insecto	Mar **võpa ‘nome próprio’
2317	§106	Korúbo	Ko	nome próprio			βompa	1	** β o m p a	 Ko --	*βõpa	**insecto	Ko **βompa ‘nome próprio’ Ko --
2320	§107	Kakataibo	Ksh	esp. de lontra	1		βõsime		β õ s i m e		*βõsi[m]	esp. de lontra	Ksh βõsime
