# Wordlist

# DATA
ID	DOCULECT	CONCEPT	CONCEPT IN SOURCE	TOKENS	FORM	VARIANTS	COMMENT	SOURCE	COGID	UNCERTAIN COGNACY	PROTOSET	ENTRY IN SOURCE	ALIGNMENT
1948	Korubo	hard, strong		tʃ ɨ ɬ ɨ ʃ	tʃɨɬɨʃ				36		§130	Ko tʃɨɬɨʃ	tʃ ɨ ɬ ɨ ʃ - -
2674	Proto-Panoan	hard, strong		k ɨ ɽ ɨ ʂ	kɨɽɨʂ			Oliveira2014	88		§178	*kɨɽɨʂ ‘duro;;  forte’ :	k ɨ ɽ ɨ ʂ - - - - - -
2675	Kakataibo	hard, strong		k ɨ r ɨ	kɨrɨ				88		§178	Ksh kɨrɨ ‘duro;; fuerte;;  ranuras juntas de la cabeza de la flecha’	k ɨ r ɨ - - - - - - -
2676	ShipiboKonibo	hard, strong		k ɨ r ɨ́/ɨ ʂ	kɨrɨ́ʂ				88		§178	SK kɨrɨ́ʂ ‘tejido apretado’	k ɨ r ɨ́/ɨ ʂ - - - - - -
2677	Kapanawa	hard, strong		k ɨ r ɨ	kɨrɨ				88		§178	Kp kɨrɨ ‘punta de la lanza’	k ɨ r ɨ - - - - - - -
2678	Chakobo	hard, strong		k ɨ ɾ ɨ ʂ + k a t o	ˈkɨɾɨʂ_kato				88		§178	Ch ˈkɨɾɨʂ kato, ˈkɨɾɨʂa ‘áspero;;  con una superficie gruesa’, **kɨˈɾɨ;;  kɨˈɾɨkɨ ‘clase de flecha con varios ganchos’	k ɨ ɾ ɨ ʂ - + k a t o
2679	Chakobo	hard, strong		k ɨ ɾ ɨ ʂ a	ˈkɨɾɨʂa				88		§178	Ch ˈkɨɾɨʂ kato, ˈkɨɾɨʂa ‘áspero;;  con una superficie gruesa’, **kɨˈɾɨ;;  kɨˈɾɨkɨ ‘clase de flecha con varios ganchos’	k ɨ ɾ ɨ ʂ a - - - - -
2680	Chakobo	hard, strong		k ɨ ɾ ɨ	kɨˈɾɨ				88	1	§178	Ch ˈkɨɾɨʂ kato, ˈkɨɾɨʂa ‘áspero;;  con una superficie gruesa’, **kɨˈɾɨ;;  kɨˈɾɨkɨ ‘clase de flecha con varios ganchos’	k ɨ ɾ ɨ - - - - - - -
2681	Chaninawa	hard, strong		k ɨ ɾ ɨ	kɨɾɨ				88		§178	Chan kɨɾɨ	k ɨ ɾ ɨ - - - - - - -
2682	Sharanawa	hard, strong		k ɨ ɾ ɨ ʂ	kɨɾɨʂ				88		§178	Shar kɨɾɨʂ, kɨɾɨʂɨ ‘duro;; fuerte;; poderoso’	k ɨ ɾ ɨ ʂ - - - - - -
2683	Sharanawa	hard, strong		k ɨ ɾ ɨ ʂ ɨ	kɨɾɨʂɨ				88		§178	Shar kɨɾɨʂ, kɨɾɨʂɨ ‘duro;; fuerte;; poderoso’	k ɨ ɾ ɨ ʂ ɨ - - - - -
2684	Amawaka	hard, strong		k ɨ r ɨ x	kɨrɨx			Hyde1980	88		§178	A kɨrɨx ‘áspero;; duro;; fuerte’ (HYDE;; 1980)	k ɨ r ɨ x - - - - - -
2685	Kaxinawa	hard, strong		k ɨ r ɨ ʂ	kɨrɨʂ				88		§178	Kn kɨrɨʂ ‘fuerte;; duro;; durable’	k ɨ r ɨ ʂ - - - - - -
2686	Marinawa	hard, strong		k ɨ r ɨ ʂ ɨ	kɨrɨʂɨ				88		§178	M kɨrɨʂɨ	k ɨ r ɨ ʂ ɨ - - - - -
2687	Yawanawa	hard, strong		k ɨ ɾ ɨ	kɨɾɨ				88		§178	Yaw kɨɾɨ	k ɨ ɾ ɨ - - - - - - -
2688	Mayoruna	hard, strong		k ɨ ɾ ɨ	kɨɾɨ				88		§178	My kɨɾɨ ‘lengüita de arpón;; arpón;; flecha para picar peces’	k ɨ ɾ ɨ - - - - - - -
#
695	Proto-Panoan	he		h a a	ha[a]			Oliveira2014	359		§42	*ha[a] ‘ele;;  esse’	h a - - a -
697	ShipiboKonibo	he		h a	ha				359		§42	SK ha, han (LORIOT; LAURIAULT; DAY;; 1993), haá	h a - - - -
698	ShipiboKonibo	he		h a n	han			Loriot1993	359		§42	SK ha, han (LORIOT; LAURIAULT; DAY;; 1993), haá	h a - - - n
699	ShipiboKonibo	he		h a á/a	haá				359		§42	SK ha, han (LORIOT; LAURIAULT; DAY;; 1993), haá	h a - - á/a -
700	Kapanawa	he		h a a	haa				359		§42	Kp haa	h a - - a -
701	Marubo	he		a	a			Costa1992	359		§42	Mar a (COSTA;; 1992)	- a - - - -
702	Chakobo	he		h a	ha			Zingg1998	359		§42	Ch ha (ZINGG;; 1998), haa	h a - - - -
703	Chakobo	he		h a a	haa				359		§42	Ch ha (ZINGG;; 1998), haa	h a - - a -
704	Kaxarari	he		h a	ha			Valenzuela2012	359		§42	Kax ha ‘3a pessoa do singular’ (VALENZUELA; OLIVEIRA;; 2012)	h a - - - -
705	Yaminawa	he		a	a				359		§42	Yam a ‘él;;  ella’, aatõ ‘él;; ella;; ellas;;  ellos’ (FAUST; LOOS;; 2002)	- a - - - -
706	Yaminawa	he		a a t õ	aatõ			Faust2002	359		§42	Yam a ‘él;;  ella’, aatõ ‘él;; ella;; ellas;;  ellos’ (FAUST; LOOS;; 2002)	- a a t õ -
707	Sharanawa	he		a	a				359		§42	Shar a ‘pron. demonstrativo esse;;  esa’, **‘él;; ella;; ello;;  eso’	- a - - - -
708	Shanenawa	he		a	a				359		§42	Shan a ‘3ps.erg/A’, atu ‘eles’, ahu ‘eles’	- a - - - -
709	Shanenawa	he		a t u	atu				359		§42	Shan a ‘3ps.erg/A’, atu ‘eles’, ahu ‘eles’	- a - t u -
710	Shanenawa	he		a h u	ahu				359		§42	Shan a ‘3ps.erg/A’, atu ‘eles’, ahu ‘eles’	- a - h u -
711	Katukina	he		h a t u	hatu				359		§42	Kat hatu ‘ele’, hawɨn ‘sua’	h a - t u -
712	Katukina	he		h a w ɨ n	hawɨn				359		§42	Kat hatu ‘ele’, hawɨn ‘sua’	h a - w ɨ n
713	Poyanawa	he		a	a				359		§42	Poy a ‘ele’	- a - - - -
714	Amawaka	he		h á/a á/a	háá			Hyde1980	359		§42	A háá (HYDE;; 1980), haa	h á/a - - á/a -
715	Amawaka	he		h a a	haa				359		§42	A háá (HYDE;; 1980), haa	h a - - a -
716	Kaxinawa	he		h a	ha				359		§42	Kn ha	h a - - - -
717	Marinawa	he		á/a a	áa				359		§42	M áa	- á/a - - a -
718	Yawanawa	he		a	a				359		§42	Yaw a ‘3a pessoa do singular’	- a - - - -
719	Korubo	he		a	a-				359		§42	Ko a-	- a - - - -
720	Matis	he		a	a-				359		§42	Mt a- ‘marca de 3a pessoa’	- a - - - -
721	Mayoruna	he		a	a				359		§42	My a ‘él;; ella;; lo;; la;; le’	- a - - - -
867	Katukina	he		h a t u	hatu				465		§52	Kat hatu ‘ele’	h a t u -
#
1665	Proto-Panoan	head		β o ʂ k a t|ɽ/t	βoʂka[Cc]			Oliveira2014	11		§108	*βoʂka[Cc] ‘cabeça’ :	β o ʂ k a t|ɽ/t - -
1666	Kakataibo	head		m a ʂ k á/a	maʂká			Zariquiey2011	11	1	§108	Ksh **maʂká ‘head’ (ZARIQUIEY;; 2011)	m a ʂ k - - á/a -
1667	ShipiboKonibo	head		β o ʂ k á/a	βoʂká				11		§108	SK βoʂká ‘en lo profundo de la cabeza’	β o ʂ k - - á/a -
1668	Kapanawa	head		b o ʃ	boʃ				11		§108	Kp boʃ, boʂ ‘parte superior de la cabeza’	b o ʃ - - - - -
1669	Kapanawa	head		b o ʂ	boʂ				11		§108	Kp boʃ, boʂ ‘parte superior de la cabeza’	b o ʂ - - - - -
1670	Marubo	head		v o ʃ k á/a	voʃká			Cesarino2008	11		§108	Mar voʃká ‘cabeça’ (CESARINO;; 2008)	v o ʃ k - - á/a -
1671	Kaxarari	head		b u ʃ k a t a	buʃkaˈta			Valenzuela2012	11		§108	Kax buʃkaˈta (VALENZUELA; OLIVEIRA;; 2012), [əβuʂkaˈta] ~ [buʂkaˈta] (COUTO;; 2005)	b u ʃ k a t a -
1672	Kaxarari	head		b u ʂ k a t a	buʂkaˈta			Couto2005	11		§108	Kax buʃkaˈta (VALENZUELA; OLIVEIRA;; 2012), [əβuʂkaˈta] ~ [buʂkaˈta] (COUTO;; 2005)	b u ʂ k a t a -
1673	Sharanawa	head		ɸ o ʂ k a	ɸoʂka				11		§108	Shar ɸoʂka, ɸoʂkan ‘cabeza’	ɸ o ʂ k - - a -
1674	Sharanawa	head		ɸ o ʂ k a n	ɸoʂkan				11		§108	Shar ɸoʂka, ɸoʂkan ‘cabeza’	ɸ o ʂ k - - a n
1675	Amawaka	head		w ó/o x k a a	wóxkaa				11		§108	A wóxkaa, woxkapán ‘dolor de cabeza’ (HYDE;; 1980), woxkaa	w ó/o x k a - a -
1676	Amawaka	head		w o x k a p á/a n	woxkapán			Hyde1980	11		§108	A wóxkaa, woxkapán ‘dolor de cabeza’ (HYDE;; 1980), woxkaa	w o x k a p á/a n
1677	Amawaka	head		w o x k a a	woxkaa				11		§108	A wóxkaa, woxkapán ‘dolor de cabeza’ (HYDE;; 1980), woxkaa	w o x k a - a -
1678	Kaxinawa	head		b u ʂ k a	buʂka				11		§108	Kn buʂka	b u ʂ k - - a -
1679	Marinawa	head		ɸ ó/o ʂ k a	ɸóʂka				11		§108	M ɸóʂka ‘cabeza’	ɸ ó/o ʂ k - - a -
1680	Yawanawa	head		h u ʂ k a	huʂka				11		§108	Yaw huʂka ‘dor de cabeça’	h u ʂ k - - a -
3071	Matis	head		m a ʂ o	maʂo				122	1	§206	Mt **maʂo ‘cabeça’	m a - - - - ʂ o -
3260	Proto-Panoan	head		m a p o	mapo			Oliveira2014	139		§220	*mapo ‘cabeça’ :	m a p o - - -
3261	Kakataibo	head		m a p o ʂ ɔ ɔ	mapoʂɔɔ		(también maʂká,  juego 229		139		§220	Ksh mapoʂɔɔ ‘cabeza’ (también maʂká;;  juego 229)	m a p o ʂ ɔ ɔ
3262	ShipiboKonibo	head		m a p o	mapo				139		§220	SK mapo	m a p o - - -
3263	Kapanawa	head		m a p o	mapo				139		§220	Kp mapo	m a p o - - -
3264	Marubo	head		m a p o	ˈmapo			Cabral2010	139		§220	Mar mapo [ˈmapo] (CABRAL; OLIVEIRA;; 2010)	m a p o - - -
3265	Chakobo	head		m á/a p o	mápo				139		§220	Ch mápo	m á/a p o - - -
3266	Yaminawa	head		m a p o	mapo				139		§220	Yam mapo, mãpo (EAKEN;; 2008)	m a p o - - -
3267	Yaminawa	head		m ã p o	mãpo			Eakin2008	139		§220	Yam mapo, mãpo (EAKEN;; 2008)	m ã p o - - -
3268	Chaninawa	head		b a p o	bapo				139		§220	Chan bapo, mapo	b a p o - - -
3269	Chaninawa	head		m a p o	mapo				139		§220	Chan bapo, mapo	m a p o - - -
3270	Sharanawa	head		m a p o	mapo				139		§220	Shar mapo, mapon	m a p o - - -
3271	Sharanawa	head		m a p o n	mapon				139		§220	Shar mapo, mapon	m a p o n - -
3272	Shanenawa	head		m a p u	mapu				139		§220	Shan mapu	m a p u - - -
3273	Katukina	head		m a p u	mapu				139		§220	Kat mapu	m a p u - - -
3274	Poyanawa	head		b a p u	bapu				139		§220	Poy bapu ‘miolos da cabeça’	b a p u - - -
3275	Amawaka	head		m a p o	mapo		II		139		§220	A mapo II	m a p o - - -
3276	Kaxinawa	head		m a p u	mapu				139		§220	Kn mapu ‘ceniza;; arcilla;; sesos de cérebro’	m a p u - - -
3277	Marinawa	head		m á/a p ó/o	mápó				139		§220	M mápó ‘cabeza’	m á/a p ó/o - - -
3278	Yawanawa	head		m a p u	mapu				139		§220	Yaw mapu	m a p u - - -
3371	Kakataibo	head		m a ʂ k á/a	maʂká				147		§228	Ksh maʂká ‘cabeza’	- - - - - - - - - - m a ʂ k - - á/a - - -
3409	Matis	head		m a ʂ o	maʂo				150		§230	Mt maʂo ‘cabeça’	m a - - - ʂ o -
#
3110	Proto-Panoan	headbelt, hat		m a i t i	maiti			Oliveira2014	125		§209	*maiti ‘faixa para a cabeça;;  chapéu’ :	m a - i t - - i -
3111	Kakataibo	headbelt, hat		m a o t i	maoti				125	1	§209	Ksh **maoti	m a - o t - - i -
3112	ShipiboKonibo	headbelt, hat		m a i t i	maiti				125		§209	SK maiti ‘corona de plumas y cuentas;;  sombrero’	m a - i t - - i -
3113	Kapanawa	headbelt, hat		m a i t i	maiti				125		§209	Kp maiti	m a - i t - - i -
3114	Marubo	headbelt, hat		m a i t i	maiti			Cesarino2008	125		§209	Mar maiti ‘chapeu;;  cocar’ (CESARINO;; 2008)	m a - i t - - i -
3115	Yaminawa	headbelt, hat		m a i t i	maiti				125		§209	Yam maiti ‘corona’	m a - i t - - i -
3116	Sharanawa	headbelt, hat		m a i t i	maiti				125		§209	Shar maiti, maitinin ‘sombrero;; gorra;; corona’	m a - i t - - i -
3117	Sharanawa	headbelt, hat		m a i t i n i n	maitinin				125		§209	Shar maiti, maitinin ‘sombrero;; gorra;; corona’	m a - i t i n i n
3118	Katukina	headbelt, hat		m a j t e	mayˈte			Barros1987	125		§209	Kat mayti [mayˈte] (BARROS;; 1987)	m a j - t - - e -
3119	Amawaka	headbelt, hat		m a i t i	maiti		II		125		§209	A maiti II	m a - i t - - i -
3120	Kaxinawa	headbelt, hat		m a i t i	maiti				125		§209	Kn maiti	m a - i t - - i -
3121	Marinawa	headbelt, hat		m á/a i t i	máiti				125		§209	M máiti	m á/a - i t - - i -
3122	Yawanawa	headbelt, hat		m a i t i	maiti				125		§209	Yaw maiti	m a - i t - - i -
3123	Korubo	headbelt, hat		m a ʃ i t e	maʃite				125		§209	Ko maʃite ‘boné;; chapéu’	m a ʃ i t - - e -
3124	Mayoruna	headbelt, hat		m a w e t e	maˈwete				125	1	§209	My **mauete [maˈwete]	m a w e t - - e -
#
4328	Proto-Panoan	heart		h o i n|r/n t i	hoi[n]ti			Oliveira2014	229		§301	*hoi[n]ti ‘coração’ :	h o - i n|r/n t - - i -
4329	ShipiboKonibo	heart		h o i t i	hoiti				229		§301	SK hoiti	h o - i - t - - i -
4330	Kapanawa	heart		h o í/i n t i	hoínti				229		§301	Kp hoínti	h o - í/i n t - - i -
4331	Marubo	heart		w i n t i	ˈwinti			Anonby2010	229		§301	Mar ˈwinti (ANONBY; HOLBROOK;; 2010)	- - w i n t - - i -
4332	Chakobo	heart		h o i t í/i	hoití				229		§301	Ch hoití	h o - i - t - - í/i -
4333	Yaminawa	heart		o ĩ t i	oĩti				229		§301	Yam oĩti, oĩtinĩ	- o - ĩ - t - - i -
4334	Yaminawa	heart		o ĩ t i n ĩ	oĩtinĩ				229		§301	Yam oĩti, oĩtinĩ	- o - ĩ - t i n ĩ -
4335	Chaninawa	heart		o i n t i	ointi				229		§301	Chan ointi	- o - i n t - - i -
4336	Sharanawa	heart		o i n t i	ointi				229		§301	Shar ointi, ointinin	- o - i n t - - i -
4337	Sharanawa	heart		o i n t i n i n	ointinin				229		§301	Shar ointi, ointinin	- o - i n t i n i n
4338	Shanenawa	heart		u i n t i	uinti				229		§301	Shan uinti	- u - i n t - - i -
4339	Katukina	heart		w i n t i	winti				229		§301	Kat winti	- - w i n t - - i -
4340	Amawaka	heart		h o w i t i	howiti		II		229		§301	A howiti II	h o w i - t - - i -
4341	Kaxinawa	heart		h u i t i	huiti				229		§301	Kn huiti	h u - i - t - - i -
4342	Marinawa	heart		ṍ/õ i t i	ṍiti				229		§301	M ṍiti	- ṍ/õ - i - t - - i -
4343	Yawanawa	heart		ũ ĩ t i	ũĩti				229		§301	Yaw ũĩti	- ũ - ĩ - t - - i -
4344	Korubo	heart		w i n t e	winte				229		§301	Ko winte ‘coração’	- - w i n t - - e -
4345	Matis	heart		w i n t e	winte				229		§301	Mt winte ‘coração’	- - w i n t - - e -
4346	Mayoruna	heart		w i n t e	winˈte				229		§301	My uinte [winˈte]	- - w i n t - - e -
#
7166	Proto-Panoan	heat, hot		j o ʔ o	yoʔo			Oliveira2014	452		§502	*yoʔo ‘calor;;  quente’ :	j o ʔ o -
7167	ShipiboKonibo	heat, hot		j o ó/o	yoó				452		§502	SK yoó ‘calentarse al fuego o al sol’	j o - - ó/o
7168	Kapanawa	heat, hot		j o ʔ o	yoʔo				452		§502	Kp yoʔo ‘tibido;;  caliente’	j o ʔ o -
7169	Chakobo	heat, hot		j o ʔ o	yoʔo			Zingg1998	452		§502	Ch yoʔo ‘calentarse (parado alrededor del fuego)’ (ZINGG;; 1998)	j o ʔ o -
7170	Sharanawa	heat, hot		j o o i	yooi				452		§502	Shar yooi, yooa ‘calentarse’	j o - o i
7171	Sharanawa	heat, hot		j o o a	yooa				452		§502	Shar yooi, yooa ‘calentarse’	j o - o a
7172	Katukina	heat, hot		j u u	yuu				452		§502	Kat yuu ‘esquentar’	j u - - u
7173	Amawaka	heat, hot		j o ʔ o	yoʔo-		II		452		§502	A yoʔo- II	j o ʔ o -
7174	Kaxinawa	heat, hot		j u	yu-		(raíz neutral, transitivizada por el sufijo -a, intransitivizada por el sufijo -i		452		§502	Kn yu- ‘entibiar;;  calentar’ (raíz neutral;; transitivizada por el sufijo -a;; intransitivizada por el sufijo -i)	j u - - -
7175	Marinawa	heat, hot		j ó/o í/i	yóí				452		§502	M yóí ‘entibiar’	j ó/o - - í/i
7176	Mayoruna	heat, hot		tʃ u	tʃu				452		§502	My tʃu ‘caliente;; caluroso;;  calor’	tʃ u - - -
#
477	Proto-Panoan	heavy		ʔ i w ɨ	ʔiwɨ			Oliveira2014	215		§29	*ʔiwɨ ‘pesado’	ʔ i w - - ɨ - - -
478	Kakataibo	heavy		ʔ i ɨ	ʔiɨ				215		§29	Ksh ʔiɨ, ʔɨiɨ (SHELL;; 1987)	ʔ i - - - ɨ - - -
479	Kakataibo	heavy		ʔ ɨ i ɨ	ʔɨiɨ			Shell1987	215		§29	Ksh ʔiɨ, ʔɨiɨ (SHELL;; 1987)	ʔ ɨ - i - ɨ - - -
480	ShipiboKonibo	heavy		ʔ i s ɨ	ʔisɨ				215		§29	SK ʔisɨ	ʔ i s - - ɨ - - -
481	Kapanawa	heavy		ʔ i w ɨ	ʔiwɨ				215		§29	Kp ʔiwɨ	ʔ i w - - ɨ - - -
482	Marubo	heavy		ɨ w ɨ r + k a	ɨwɨr-_ka			Cesarino2008	215		§29	Mar ɨwɨr- ka ‘peso’ (CESARINO;; 2008)	- ɨ w ɨ r - + k a
483	Chakobo	heavy		ʔ i w ɨ	ʔiwɨ				215		§29	Ch ʔiwɨ ‘pesado’	ʔ i w - - ɨ - - -
484	Kaxarari	heavy		n a i w ɨ	na͡iˈwɨ			Lanes2005	215		§29	Kax na͡iˈwɨ [na͡iˈwɨ] (LANES;; 2005)	n a - i w ɨ - - -
485	Yaminawa	heavy		ɨ ɸ ɨ	ɨɸɨ			Faust2002	215		§29	Yam ɨɸɨ (FAUST; LOOS;; 2002)	- ɨ ɸ - - ɨ - - -
486	Sharanawa	heavy		i w ɨ	iwɨ				215		§29	Shar iwɨ	- i w - - ɨ - - -
487	Amawaka	heavy		ʔ i j ɨ́	ʔiyɨ́			Hyde1980	215		§29	A ʔiyɨ́ (HYDE;; 1980), iyɨ I	ʔ i j - - ɨ́ - - -
488	Amawaka	heavy		i j ɨ	iyɨ_I				215		§29	A ʔiyɨ́ (HYDE;; 1980), iyɨ I	- i j - - ɨ - - -
489	Shanenawa	heavy		j u i t a + p a	juita-pa				215		§29	Shan juita-pa ‘pesado’	j u - i t a + p a
490	Marinawa	heavy		í/i w ɨ	íwɨ				215		§29	M íwɨ	- í/i w - - ɨ - - -
491	Katukina	heavy		ɨ w ɨ	ɨwɨ				215		§29	Kat ɨwɨ ‘pesado’	- ɨ w - - ɨ - - -
492	Korubo	heavy		i w ɨ t	iwɨt				215		§29	Ko iwɨt	- i w ɨ t - - - -
493	Matis	heavy		i w ɨ	iwɨ				215		§29	Mt iwɨ	- i w - - ɨ - - -
494	Mayoruna	heavy		i u ɨ	iˈuɨ				215		§29	My iˈuɨ ‘pesado’	- i - u - ɨ - - -
#
1713	Proto-Panoan	hiccough, to hiccup		ts ɨ k o	tsɨko-			Oliveira2014	15		§111	*tsɨko- ‘soluço;;  soluçar’ :	ts ɨ - k - - o
1714	Kakataibo	hiccough, to hiccup		ts ɨ k ó/o	tsɨkó				15		§111	Ksh tsɨkó	ts ɨ - k - - ó/o
1715	Kapanawa	hiccough, to hiccup		ts ɨ ʔ k o ʔ i	tsɨʔkoʔi				15		§111	Kp tsɨʔkoʔi ‘tener hipo;;  eructar’	ts ɨ ʔ k o ʔ i
1716	Chakobo	hiccough, to hiccup		ts ɨ k o	tsɨko-				15		§111	Ch tsɨko-	ts ɨ - k - - o
1717	Sharanawa	hiccough, to hiccup		ts ɨ k o i	tsɨkoi				15		§111	Shar tsɨkoi, tsɨkoa ‘tener hipo;;  hipar’	ts ɨ - k o - i
1718	Sharanawa	hiccough, to hiccup		ts ɨ k o a	tsɨkoa				15		§111	Shar tsɨkoi, tsɨkoa ‘tener hipo;;  hipar’	ts ɨ - k o - a
1719	Amawaka	hiccough, to hiccup		ts ɨ k o	tsɨko-		II		15		§111	A tsɨko- II	ts ɨ - k - - o
1720	Kaxinawa	hiccough, to hiccup		ts ɨ k u	tsɨku-				15		§111	Kn tsɨku-	ts ɨ - k - - u
1721	Marinawa	hiccough, to hiccup		ts ɨ́/ɨ k ó/o	tsɨ́kó-				15		§111	M tsɨ́kó-	ts ɨ́/ɨ - k - - ó/o
#
3006	Proto-Panoan	hill		m a ʔ tʃ i	maʔtʃi			Oliveira2014	118		§202	*maʔtʃi ‘morro;;  colina’ :	m a ʔ tʃ i -
3007	Kakataibo	hill		m a tʃ i	matʃi				118		§202	Ksh matʃi ‘coronilla’	m a - tʃ i -
3008	Kapanawa	hill		m a ʔ tʃ i	maʔtʃi				118		§202	Kp maʔtʃi ‘montaña’	m a ʔ tʃ i -
3009	Marubo	hill		m a tʃ i	matʃi			Cesarino2008	118		§202	Mar matʃi ‘acima’ (CESARINO;; 2008)	m a - tʃ i -
3010	Yaminawa	hill		m a tʃ i	matʃi			Faust2002	118		§202	Yam matʃi ‘loma’ (FAUST; LOOS;; 2002)	m a - tʃ i -
3011	Sharanawa	hill		m a tʃ i	matʃi				118		§202	Shar matʃi, matʃin ‘cerro;;  loma’	m a - tʃ i -
3012	Sharanawa	hill		m a tʃ i n	matʃin				118		§202	Shar matʃi, matʃin ‘cerro;;  loma’	m a - tʃ i n
3013	Shanenawa	hill		m a tʃ i	matʃi				118		§202	Shan matʃi ‘morro’	m a - tʃ i -
3014	Katukina	hill		m a tʃ i	matʃi				118		§202	Kat matʃi ‘morro’	m a - tʃ i -
3016	Amawaka	hill		m a tʃ i	matʃi_I				118		§202	A matʃi I ‘colina alta’	m a - tʃ i -
3017	Kaxinawa	hill		m a tʃ i	matʃi				118		§202	Kn matʃi ‘colina;;  sistema montañoso’	m a - tʃ i -
3018	Marinawa	hill		m a tʃ i	matʃi				118		§202	M matʃi	m a - tʃ i -
3020	Matis	hill		m a tʃ i	matʃi				118	1	§202	Mt **matʃi ‘farinha’	m a - tʃ i -
3188	Yaminawa	hill		m ã n ã n ɨ̃	mãnãnɨ̃			Eakin2008	132		§214	Yam manaõ ‘arriba de algo’, manã, mãnãnɨ̃ ‘loma’ (EAKEN;; 2008)	m ã n ã n ɨ̃ - -
#
899	Proto-Panoan	his, her, of him, of her		h a w ɨ n	hawɨn			Oliveira2014	467		§54	*hawɨn ‘seu;; sua;; dele;;  dela’	h a w ɨ n - - - - -
900	Kakataibo	his, her, of him, of her		a ĩ	aĩ				467	1	§54	Ksh **aĩ	- a - ĩ - - - - - -
901	ShipiboKonibo	his, her, of him, of her		h a w ɨ̃	hawɨ̃				467		§54	SK hawɨ̃	h a w ɨ̃ - - - - - -
902	Kapanawa	his, her, of him, of her		h a w ɨ́/ɨ n	hawɨ́n				467		§54	Kp hawɨ́n	h a w ɨ́/ɨ n - - - - -
903	Marubo	his, her, of him, of her		a w ɨ + r ɨ k ĩ	awɨ_ˈrɨkĩ				467		§54	Mar awɨ ˈrɨkĩ ‘seu nariz’, awã ʂoβo [awã ʂofu] ‘sua casa’ (KENNELL;; 1978)	- a w ɨ - + r ɨ k ĩ
904	Marubo	his, her, of him, of her		a w ã + ʂ o f u	awã_ʂofu			Kennell1978	467		§54	Mar awɨ ˈrɨkĩ ‘seu nariz’, awã ʂoβo [awã ʂofu] ‘sua casa’ (KENNELL;; 1978)	- a w ã - + ʂ o f u
905	Chakobo	his, her, of him, of her		h a w ɨ	hawɨ				467		§54	Ch hawɨ ‘su (sing.)’	h a w ɨ - - - - - -
906	Kaxarari	his, her, of him, of her		h a w a	hawa				467		§54	Kax hawa ‘dele;;  é dele’	h a w a - - - - - -
907	Yaminawa	his, her, of him, of her		a ɸ ɨ̃	aɸɨ̃				467		§54	Yam aɸɨ̃ ‘su (de él;;  de ella)’	- a ɸ ɨ̃ - - - - - -
908	Sharanawa	his, her, of him, of her		a w ɨ n	awɨn				467		§54	Shar awɨn ‘pronome possessivo (su;; de él;;  de ella)’	- a w ɨ n - - - - -
909	Shanenawa	his, her, of him, of her		a w ɨ n	awɨn				467		§54	Shan awɨn ‘dele;;  dela’	- a w ɨ n - - - - -
910	Katukina	his, her, of him, of her		h a w ɨ n	hawɨn				467		§54	Kat hawɨn ‘sua;;  possessivo’	h a w ɨ n - - - - -
911	Kaxinawa	his, her, of him, of her		h a w ɨ̃	hawɨ̃				467		§54	Kn hawɨ̃ ‘su;; de él;; de ella;;  de ello’	h a w ɨ̃ - - - - - -
912	Yawanawa	his, her, of him, of her		a u a n	auan				467		§54	Yaw auan ‘3a pessoa singular possessivo’	- a u a n - - - - -
913	Korubo	his, her, of him, of her		a w ɨ n	awɨn				467		§54	Ko awɨn ‘dele’	- a w ɨ n - - - - -
914	Matis	his, her, of him, of her		a w ɨ n	awɨn				467		§54	Mt awɨn ‘dele’	- a w ɨ n - - - - -
#
2752	Proto-Panoan	hole		k i r i	kiri			Oliveira2014	95		§184	*kiri ‘buraco;;  orifício’ :	k i r i -
2753	Kakataibo	hole		k i n i	kini				95		§184	Ksh kini	k i n i -
2754	ShipiboKonibo	hole		k i n i	kini				95		§184	SK kini	k i n i -
2755	Kapanawa	hole		k i n i	kini				95		§184	Kp kini	k i n i -
2756	Marubo	hole		k ī n ĭ	ˈkīnĭ			Costa1992	95		§184	Mar kini [ˈkīnĭ] ‘buraco’ (COSTA;; 1992)	k ī n ĭ -
2757	Chakobo	hole		k i n i	kini				95		§184	Ch kini	k i n i -
2758	Kaxarari	hole		k i i	kiˈ'i			Couto2005	95		§184	Kax kiˈli [kiˈ'i] ‘buraco’ (COUTO;; 2005)	k i - i -
2759	Yaminawa	hole		k i n i	kini				95		§184	Yam kini, kinĩ ‘hueco;;  cueva’ (EAKEN;; 2008)	k i n i -
2760	Yaminawa	hole		k i n ĩ	kinĩ			Eakin2008	95		§184	Yam kini, kinĩ ‘hueco;;  cueva’ (EAKEN;; 2008)	k i n ĩ -
2761	Sharanawa	hole		k i n i	kini				95		§184	Shar kini, kinin ‘cueva;;  hueco en la tierra’	k i n i -
2762	Sharanawa	hole		k i n i n	kinin				95		§184	Shar kini, kinin ‘cueva;;  hueco en la tierra’	k i n i n
2763	Katukina	hole		k i n i	kini				95		§184	Kat kini	k i n i -
2764	Amawaka	hole		k i n í/i	kiní_I				95		§184	A kiní I	k i n í/i -
2765	Kaxinawa	hole		k i n i	kini				95		§184	Kn kini	k i n i -
2766	Marinawa	hole		k i n i	kini				95		§184	M kini	k i n i -
2767	Yawanawa	hole		k i n i	kini				95		§184	Yaw kini	k i n i -
