ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Alignment,Morphemes,UncertainCognacy,ConceptInSource,ProtoSet,EntryInSource,GroupedSounds
Mayoruna-144_verolhar-1,,Mayoruna,144_verolhar,is,is,i s,None,Oliveira2014,49,,,,- i s ( - - - - ),[],None,,§142,My is,"['i', 's']"
Proto-Panoan-145_clasedehormiga-1,,Proto-Panoan,145_clasedehormiga,hitsis,hitsis,h i ts i s,None,Oliveira2014,50,,,,h i ts i s ( - - ),[],None,,§143,*hitsis ‘clase de hormiga’ :,"['h', 'i', 'ts', 'i', 's']"
Kakataibo-145_clasedehormiga-1,,Kakataibo,145_clasedehormiga,itsi,itsi,i ts i,None,Oliveira2014,50,,,,- i ts i - ( - - ),[],None,,§143,Ksh itsi,"['i', 'ts', 'i']"
ShipiboKonibo-145_clasedehormiga-1,,ShipiboKonibo,145_clasedehormiga,hisís,hisís,h i s !í/i s,None,Oliveira2014,50,,,,h i s !í/i s ( - - ),[],None,,§143,SK hisís,"['h', 'i', 's', '!í/i', 's']"
Kapanawa-145_clasedehormiga-1,,Kapanawa,145_clasedehormiga,hisís,hisís,h i s !í/i s,None,Oliveira2014,50,,,,h i s !í/i s ( - - ),[],None,,§143,Kp hisís,"['h', 'i', 's', '!í/i', 's']"
Kaxinawa-145_clasedehormiga-1,,Kaxinawa,145_clasedehormiga,hisis,hisis,h i s i s,None,Oliveira2014,50,,,,h i s i s ( - - ),[],None,,§143,Kn hisis,"['h', 'i', 's', 'i', 's']"
Chakobo-145_clasedehormiga-2,,Chakobo,145_clasedehormiga,ˈhisisa,ˈhisisa,h i s i s a,None,Oliveira2014,50,,,,h i s i s ( a - ),[],None,,§143,"Ch ˈhisisa, hisis ‘clase de hormiga’","['h', 'i', 's', 'i', 's', 'a']"
Chakobo-145_clasedehormiga-3,,Chakobo,145_clasedehormiga,hisis,hisis,h i s i s,None,Oliveira2014,50,,,,h i s i s ( - - ),[],None,,§143,"Ch ˈhisisa, hisis ‘clase de hormiga’","['h', 'i', 's', 'i', 's']"
Yaminawa-145_clasedehormiga-1,,Yaminawa,145_clasedehormiga,isis,isis,i s i s,None,Oliveira2014,50,,,,- i s i s ( - - ),[],None,,§143,"Yam isis, isisa ‘esp. de hormiga que pica’ (EAKEN;; 2008)","['i', 's', 'i', 's']"
Yaminawa-236_espdeformiga-3,,Yaminawa,236_espdeformiga,isisa,isisa,i s i s a,None,Eakin2008,50,,,,- i s i s ( a - ),[],None,,§143,"Yam isis, isisa ‘esp. de hormiga que pica’ (EAKEN;; 2008)","['i', 's', 'i', 's', 'a']"
Sharanawa-145_clasedehormiga-1,,Sharanawa,145_clasedehormiga,isisi,isisi,i s i s i,None,Oliveira2014,50,,,,- i s i s ( i - ),[],None,,§143,"Shar isisi, isisin ‘esp. de hormiga’","['i', 's', 'i', 's', 'i']"
Sharanawa-236_espdeformiga-5,,Sharanawa,236_espdeformiga,isisin,isisin,i s i s i n,None,Oliveira2014,50,,,,- i s i s ( i n ),[],None,,§143,"Shar isisi, isisin ‘esp. de hormiga’","['i', 's', 'i', 's', 'i', 'n']"
Amawaka-145_clasedehormiga-1,,Amawaka,145_clasedehormiga,hĩtsis,hĩtsis,h !ĩ/i ts i s,None,Oliveira2014,50,,,,h !ĩ/i ts i s ( - - ),[],None,,§143,A hĩtsis,"['h', '!ĩ/i', 'ts', 'i', 's']"
Marinawa-145_clasedehormiga-1,,Marinawa,145_clasedehormiga,ísisi,ísisi,!í/i s i s i,None,Oliveira2014,50,,,,- !í/i s i s ( i - ),[],None,,§143,M ísisi ‘clase de hormiga’,"['!í/i', 's', 'i', 's', 'i']"
Mayoruna-236_espdeformiga-2,,Mayoruna,236_espdeformiga,iˈsipaˈtʃi_ikˈ,iˈsipaˈtʃi_ikˈ,i s i p a tʃ i + i k,(Ver a etimologia 140 acima,Oliveira2014,549,,,,- i s i - - ( p a tʃ i + i k ),[],1,,§143,My **iˈsipaˈtʃi ikˈ ‘hormiga pequeña que vive en la epífita llamada itininga’ (Ver a etimologia 140 acima),"['i', 's', 'i', 'p', 'a', 'tʃ', 'i', '+', 'i', 'k']"
Proto-Panoan-146_urinarurina-1,,Proto-Panoan,146_urinarurina,hisor-,hisor-,h i s o r,None,Oliveira2014,51,,,,h i s o r ( - - - ),[],None,,§144,*hisor- ‘urinar;;  urina’ :,"['h', 'i', 's', 'o', 'r']"
Kakataibo-146_urinarurina-1,,Kakataibo,146_urinarurina,isṍ,isṍ,i s !ó/o ~,None,Oliveira2014,51,,,,- i s !ó/o ~ ( - - - ),[],None,,§144,Ksh isṍ,"['i', 's', '!ó/o', '~']"
ShipiboKonibo-146_urinarurina-1,,ShipiboKonibo,146_urinarurina,hisṍ,hisṍ,h i s !ó/o ~,None,Oliveira2014,51,,,,h i s !ó/o ~ ( - - - ),[],None,,§144,SK hisṍ,"['h', 'i', 's', '!ó/o', '~']"
Kapanawa-146_urinarurina-1,,Kapanawa,146_urinarurina,hisón-,hisón-,h i s !ó/o n,None,Oliveira2014,51,,,,h i s !ó/o n ( - - - ),[],None,,§144,Kp hisón-,"['h', 'i', 's', '!ó/o', 'n']"
Marubo-146_urinarurina-1,,Marubo,146_urinarurina,isõ,isõ,i s o ~,None,Cesarino2008,51,,,,- i s o ~ ( - - - ),[],None,,§144,Mar isõ ‘urina’ (CESARINO;; 2008),"['i', 's', 'o', '~']"
Chakobo-146_urinarurina-1,,Chakobo,146_urinarurina,hiso-,hiso-,h i s o,None,Oliveira2014,51,,,,h i s o - ( - - - ),[],None,,§144,Ch hiso-,"['h', 'i', 's', 'o']"
Kaxarari-146_urinarurina-1,,Kaxarari,146_urinarurina,isuˈlu,isuˈlu,i s u l u,None,Valenzuela2012,51,,,,- i s u l ( u - - ),[],None,,§144,Kax isulu [isuˈlu] (VALENZUELA; OLIVEIRA;; 2012),"['i', 's', 'u', 'l', 'u']"
Chaninawa-146_urinarurina-1,,Chaninawa,146_urinarurina,iso,iso,i s o,None,Oliveira2014,51,,,,- i s o - ( - - - ),[],None,,§144,"Chan iso, isoin","['i', 's', 'o']"
Chaninawa-146_urinarurina-2,,Chaninawa,146_urinarurina,isoin,isoin,i s o i n,None,Oliveira2014,51,,,,- i s o - ( i n - ),[],None,,§144,"Chan iso, isoin","['i', 's', 'o', 'i', 'n']"
Sharanawa-146_urinarurina-1,,Sharanawa,146_urinarurina,isoin,isoin,i s o i n,None,Oliveira2014,51,,,,- i s o - ( i n - ),[],None,,§144,"Shar isoin, isoa ‘orinar’","['i', 's', 'o', 'i', 'n']"
Sharanawa-146_urinarurina-2,,Sharanawa,146_urinarurina,isoa,isoa,i s o a,None,Oliveira2014,51,,,,- i s o - ( - - a ),[],None,,§144,"Shar isoin, isoa ‘orinar’","['i', 's', 'o', 'a']"
Katukina-146_urinarurina-1,,Katukina,146_urinarurina,isun,isun,i s u n,None,Oliveira2014,51,,,,- i s u n ( - - - ),[],None,,§144,Kat isun ‘urina’,"['i', 's', 'u', 'n']"
Amawaka-146_urinarurina-1,,Amawaka,146_urinarurina,hĩsõ-_I,hĩsõ-_I,h !ĩ/i s o ~,None,Oliveira2014,51,,,,h !ĩ/i s o ~ ( - - - ),[],None,,§144,A hĩsõ- I,"['h', '!ĩ/i', 's', 'o', '~']"
Kaxinawa-146_urinarurina-1,,Kaxinawa,146_urinarurina,isũ̃,isũ̃,i s u ~,None,Oliveira2014,51,,,,- i s u ~ ( - - - ),[],None,,§144,Kn isũ̃,"['i', 's', 'u', '~']"
Marinawa-146_urinarurina-1,,Marinawa,146_urinarurina,ísõ-,ísõ-,!í/i s o ~,None,Oliveira2014,51,,,,- !í/i s o ~ ( - - - ),[],None,,§144,M ísõ-,"['!í/i', 's', 'o', '~']"
Korubo-146_urinarurina-1,,Korubo,146_urinarurina,isun-,isun-,i s u n,None,Oliveira2014,51,,,,- i s u n ( - - - ),[],None,,§144,Ko isun- ‘urinar’,"['i', 's', 'u', 'n']"
Matis-146_urinarurina-1,,Matis,146_urinarurina,isun-,isun-,i s u n,None,Oliveira2014,51,,,,- i s u n ( - - - ),[],None,,§144,Mt isun- ‘urinar’,"['i', 's', 'u', 'n']"
Mayoruna-146_urinarurina-1,,Mayoruna,146_urinarurina,isun,isun,i s u n,None,Oliveira2014,51,,,,- i s u n ( - - - ),[],None,,§144,My isun,"['i', 's', 'u', 'n']"
Proto-Panoan-147_espdearvoreetambemseufruto-1,,Proto-Panoan,147_espdearvoreetambemseufruto,hiʃtʃiβi,hiʃtʃiβi,h i ʃ tʃ i β i,None,Oliveira2014,52,,,,h i ʃ tʃ i β i ( - ),[],None,,§145,*hiʃtʃiβi ‘esp. de árvore e também seu fruto (segundo SHELL (1975 [1965]);;  seria o Zapote)’ :,"['h', 'i', 'ʃ', 'tʃ', 'i', 'β', 'i']"
Kakataibo-147_espdearvoreetambemseufruto-1,,Kakataibo,147_espdearvoreetambemseufruto,itʃiβĩ,itʃiβĩ,i tʃ i β i ~,None,Oliveira2014,52,,,,- i - tʃ i β i ( ~ ),[],None,,§145,Ksh itʃiβĩ,"['i', 'tʃ', 'i', 'β', 'i', '~']"
Kapanawa-147_espdearvoreetambemseufruto-1,,Kapanawa,147_espdearvoreetambemseufruto,hɨtʃiβin,hɨtʃiβin,h ɨ tʃ i β i n,None,Oliveira2014,52,,,,h ɨ - tʃ i β i ( n ),[],None,,§145,Kp hɨtʃiβin,"['h', 'ɨ', 'tʃ', 'i', 'β', 'i', 'n']"
Yaminawa-147_espdearvoreetambemseufruto-1,,Yaminawa,147_espdearvoreetambemseufruto,itʃiɸi,itʃiɸi,i tʃ i ɸ i,None,Faust2002,52,,,,- i - tʃ i ɸ i ( - ),[],None,,§145,Yam itʃiɸi (FAUST; LOOS;; 2002),"['i', 'tʃ', 'i', 'ɸ', 'i']"
Sharanawa-147_espdearvoreetambemseufruto-1,,Sharanawa,147_espdearvoreetambemseufruto,itʃiɸi,itʃiɸi,i tʃ i ɸ i,None,Oliveira2014,52,,,,- i - tʃ i ɸ i ( - ),[],None,,§145,"Shar itʃiɸi, itʃɨɸin ‘zapote’","['i', 'tʃ', 'i', 'ɸ', 'i']"
Sharanawa-147_espdearvoreetambemseufruto-2,,Sharanawa,147_espdearvoreetambemseufruto,itʃɨɸin,itʃɨɸin,i tʃ ɨ ɸ i n,None,Oliveira2014,52,,,,- i - tʃ ɨ ɸ i ( n ),[],None,,§145,"Shar itʃiɸi, itʃɨɸin ‘zapote’","['i', 'tʃ', 'ɨ', 'ɸ', 'i', 'n']"
Amawaka-147_espdearvoreetambemseufruto-1,,Amawaka,147_espdearvoreetambemseufruto,hɨtʃiwĩ,hɨtʃiwĩ,h ɨ tʃ i w i ~,II,Oliveira2014,52,,,,h ɨ - tʃ i w i ( ~ ),[],None,,§145,A hɨtʃiwĩ II,"['h', 'ɨ', 'tʃ', 'i', 'w', 'i', '~']"
Kaxinawa-147_espdearvoreetambemseufruto-1,,Kaxinawa,147_espdearvoreetambemseufruto,iʃtʃibĩ,iʃtʃibĩ,i ʃ tʃ i b i ~,None,Oliveira2014,52,,,,- i ʃ tʃ i b i ( ~ ),[],None,,§145,Kn iʃtʃibĩ,"['i', 'ʃ', 'tʃ', 'i', 'b', 'i', '~']"
Marinawa-147_espdearvoreetambemseufruto-1,,Marinawa,147_espdearvoreetambemseufruto,ítʃiɸí,ítʃiɸí,!í/i tʃ i ɸ !í/i,None,Oliveira2014,52,,,,- !í/i - tʃ i ɸ !í/i ( - ),[],None,,§145,M ítʃiɸí,"['!í/i', 'tʃ', 'i', 'ɸ', '!í/i']"
Mayoruna-147_espdearvoreetambemseufruto-1,,Mayoruna,147_espdearvoreetambemseufruto,itʃibin,itʃibin,i tʃ i b i n,None,Oliveira2014,52,,,,- i - tʃ i b i ( n ),[],None,,§145,My itʃibin ‘árbol con frutos comestibles’,"['i', 'tʃ', 'i', 'b', 'i', 'n']"
Proto-Panoan-148_arvoregenpaugen-1,,Proto-Panoan,148_arvoregenpaugen,hiwi-,hiwi-,h i w i,None,Oliveira2014,53,,,,h i w i ( - ),[],None,,§146,*hiwi- ‘árvore (gen.);;  pau (gen.)’ :,"['h', 'i', 'w', 'i']"
Kakataibo-148_arvoregenpaugen-1,,Kakataibo,148_arvoregenpaugen,ii,ii,i i,None,Oliveira2014,53,,,,- i - i ( - ),[],None,,§146,"Ksh ii, **i ‘árbol’ (SHELL;; 1987)","['i', 'i']"
Kakataibo-148_arvoregenpaugen-2,,Kakataibo,148_arvoregenpaugen,i,i,i,None,Shell1987,630,,,,- i - - ( - ),[],1,,§146,"Ksh ii, **i ‘árbol’ (SHELL;; 1987)",['i']
ShipiboKonibo-148_arvoregenpaugen-1,,ShipiboKonibo,148_arvoregenpaugen,hiwi,hiwi,h i w i,None,Oliveira2014,53,,,,h i w i ( - ),[],None,,§146,SK hiwi,"['h', 'i', 'w', 'i']"
Kapanawa-148_arvoregenpaugen-1,,Kapanawa,148_arvoregenpaugen,hiwi,hiwi,h i w i,None,Oliveira2014,53,,,,h i w i ( - ),[],None,,§146,Kp hiwi,"['h', 'i', 'w', 'i']"
Marubo-148_arvoregenpaugen-1,,Marubo,148_arvoregenpaugen,ˈīwĭ,ˈīwĭ,!ī/i w !ĭ/i,None,Costa1992; Cesarino2008,53,,,,- !ī/i w !ĭ/i ( - ),[],None,,§146,Mar iwi [ˈīwĭ] ‘árvore’ (COSTA;; 1992; CESARINO;; 2008),"['!ī/i', 'w', '!ĭ/i']"
Chakobo-148_arvoregenpaugen-1,,Chakobo,148_arvoregenpaugen,hiwi,hiwi,h i w i,None,Oliveira2014,53,,,,h i w i ( - ),[],None,,§146,Ch hiwi,"['h', 'i', 'w', 'i']"
Kaxarari-148_arvoregenpaugen-1,,Kaxarari,148_arvoregenpaugen,hiˈwi,hiˈwi,h i w i,None,Valenzuela2012,53,,,,h i w i ( - ),[],None,,§146,Kax hiˈwi (VALENZUELA; OLIVEIRA;; 2012),"['h', 'i', 'w', 'i']"
Yaminawa-148_arvoregenpaugen-1,,Yaminawa,148_arvoregenpaugen,iɸI,iɸI,i ɸ,None,Faust2002,53,,,,- i ɸ - ( - ),[],None,,§146,Yam iɸI (FAUST; LOOS;; 2002),"['i', 'ɸ']"
Sharanawa-148_arvoregenpaugen-1,,Sharanawa,148_arvoregenpaugen,iɸi,iɸi,i ɸ i,None,Oliveira2014,53,,,,- i ɸ i ( - ),[],None,,§146,"Shar iɸi, iɸin ‘corteza de árbol’","['i', 'ɸ', 'i']"
Sharanawa-148_arvoregenpaugen-2,,Sharanawa,148_arvoregenpaugen,iɸin,iɸin,i ɸ i n,None,Oliveira2014,53,,,,- i ɸ i ( n ),[],None,,§146,"Shar iɸi, iɸin ‘corteza de árbol’","['i', 'ɸ', 'i', 'n']"
Shanenawa-148_arvoregenpaugen-1,,Shanenawa,148_arvoregenpaugen,iwi,iwi,i w i,None,Oliveira2014,53,,,,- i w i ( - ),[],None,,§146,Shan iwi,"['i', 'w', 'i']"
Katukina-148_arvoregenpaugen-1,,Katukina,148_arvoregenpaugen,hiwi,hiwi,h i w i,None,Oliveira2014,53,,,,h i w i ( - ),[],None,,§146,Kat hiwi,"['h', 'i', 'w', 'i']"
Poyanawa-148_arvoregenpaugen-1,,Poyanawa,148_arvoregenpaugen,iwi,iwi,i w i,None,Oliveira2014,53,,,,- i w i ( - ),[],None,,§146,Poy iwi,"['i', 'w', 'i']"
Amawaka-148_arvoregenpaugen-1,,Amawaka,148_arvoregenpaugen,hii_I,hii_I,h i i,None,Oliveira2014,53,,,,h i - i ( - ),[],None,,§146,A hii I,"['h', 'i', 'i']"
Kaxinawa-148_arvoregenpaugen-1,,Kaxinawa,148_arvoregenpaugen,hi,hi,h i,None,Oliveira2014,53,,,,h i - - ( - ),[],None,,§146,Kn hi,"['h', 'i']"
Marinawa-148_arvoregenpaugen-1,,Marinawa,148_arvoregenpaugen,iwi,iwi,i w i,None,Oliveira2014,53,,,,- i w i ( - ),[],None,,§146,M iwi,"['i', 'w', 'i']"
Korubo-148_arvoregenpaugen-1,,Korubo,148_arvoregenpaugen,iwi,iwi,i w i,None,Oliveira2014,53,,,,- i w i ( - ),[],None,,§146,Ko iwi ‘árvore;;  pau’,"['i', 'w', 'i']"
Matis-148_arvoregenpaugen-1,,Matis,148_arvoregenpaugen,iwi,iwi,i w i,None,Oliveira2014,53,,,,- i w i ( - ),[],None,,§146,Mt iwi ‘árvore;;  pau’,"['i', 'w', 'i']"
Proto-Panoan-149_ouvirescutarentender-1,,Proto-Panoan,149_ouvirescutarentender,kwak-,kwak-,kʷ a k,None,Oliveira2014,54,,,,kʷ a k ( - ),[],None,,§147,*kwak- ‘ouvir;; escutar;;  entender’ :,"['kʷ', 'a', 'k']"
Kakataibo-149_ouvirescutarentender-1,,Kakataibo,149_ouvirescutarentender,kwa-,kwa-,kʷ a,None,Oliveira2014,54,,,,kʷ a - ( - ),[],None,,§147,"Ksh kwa-, kwá- ‘to hear’ (ZARIQUIEY;; 2011)","['kʷ', 'a']"
Kakataibo-149_ouvirescutarentender-2,,Kakataibo,149_ouvirescutarentender,kwá-,kwá-,kʷ !á/a,None,Zariquiey2011,54,,,,kʷ !á/a - ( - ),[],None,,§147,"Ksh kwa-, kwá- ‘to hear’ (ZARIQUIEY;; 2011)","['kʷ', '!á/a']"
Kapanawa-149_ouvirescutarentender-1,,Kapanawa,149_ouvirescutarentender,koanʔaʔ-kin,koanʔaʔ-kin,k o a n ʔ a ʔ + k i n,",  koanʔiʔ-kin",Oliveira2014,560,,,,k o a ( n ) ʔ a ʔ ( + - k i n ),[],1,,§147,Kp **koanʔaʔ-kin ‘hacer sonar’;;  koanʔiʔ-kin,"['k', 'o', 'a', 'n', 'ʔ', 'a', 'ʔ', '+', 'k', 'i', 'n']"
Chakobo-149_ouvirescutarentender-1,,Chakobo,149_ouvirescutarentender,kaʔɨ-,kaʔɨ-,k a ʔ ɨ,None,Oliveira2014,54,,,,k a ʔ ( ɨ ),[],None,,§147,Ch kaʔɨ- ‘saber;;  conocer’,"['k', 'a', 'ʔ', 'ɨ']"
Kaxarari-149_ouvirescutarentender-1,,Kaxarari,149_ouvirescutarentender,kaˈɦi,kaˈɦi,k a ɦ i,None,Lanes2005,54,,,,k a ɦ ( i ),[],None,,§147,Kax kaˈhi [kaˈɦi] (LANES;; 2005),"['k', 'a', 'ɦ', 'i']"
Sharanawa-149_ouvirescutarentender-1,,Sharanawa,149_ouvirescutarentender,koʔɨɨaki,koʔɨɨaki,k o ʔ ɨ ɨ a k i,None,Oliveira2014,561,,,,k o - ( - ) ʔ ɨ - ( ɨ a k i - ),[],1,,§147,Shar **koʔɨɨaki;;  koʔɨɨaka ‘ladrar’,"['k', 'o', 'ʔ', 'ɨ', 'ɨ', 'a', 'k', 'i']"
Korubo-149_ouvirescutarentender-1,,Korubo,149_ouvirescutarentender,kwak-,kwak-,kʷ a k,None,Oliveira2014,54,,,,kʷ a k ( - ),[],None,,§147,Ko kwak- ‘escutar;;  entender’,"['kʷ', 'a', 'k']"
Matis-149_ouvirescutarentender-1,,Matis,149_ouvirescutarentender,kuak-,kuak-,kʷ a k,None,Oliveira2014,54,,,,kʷ a k ( - ),[],None,,§147,Mt kuak- ‘escutar;;  entender’,"['kʷ', 'a', 'k']"
Proto-Panoan-150_bordalabios-1,,Proto-Panoan,150_bordalabios,kwɨβi,kwɨβi,kʷ ɨ β i,None,Oliveira2014,55,,,,kʷ ɨ β i ( - - - - - - ),[],None,,§148,*kwɨβi ‘borda;;  lábios’ :,"['kʷ', 'ɨ', 'β', 'i']"
Kakataibo-150_bordalabios-1,,Kakataibo,150_bordalabios,kwɨbí,kwɨbí,kʷ ɨ b !í/i,None,Oliveira2014,55,,,,kʷ ɨ b !í/i ( - - - - - - ),[],None,,§148,Ksh kwɨbí ‘lábios;; boca;;  borde’,"['kʷ', 'ɨ', 'b', '!í/i']"
ShipiboKonibo-150_bordalabios-1,,ShipiboKonibo,150_bordalabios,kɨβí,kɨβí,k ɨ β !í/i,None,Oliveira2014,55,,,,k ɨ β !í/i ( - - - - - - ),[],None,,§148,SK kɨβí ‘lábio inferior’,"['k', 'ɨ', 'β', '!í/i']"
Chakobo-150_bordalabios-1,,Chakobo,150_bordalabios,kɨβítʃi,kɨβítʃi,k ɨ β !í/i tʃ i,None,Oliveira2014,55,,,,k ɨ β !í/i ( tʃ i - - - - ),[],None,,§148,Ch kɨβítʃi ‘lábio’,"['k', 'ɨ', 'β', '!í/i', 'tʃ', 'i']"
Sharanawa-150_bordalabios-1,,Sharanawa,150_bordalabios,kuɸirisika,kuɸirisika,k u ɸ i r i s i k a,None,Oliveira2014,55,,,,k u ɸ i ( r i s i k a ),[],None,,§148,Shar kuɸirisika ‘lleno hasta el borde’,"['k', 'u', 'ɸ', 'i', 'r', 'i', 's', 'i', 'k', 'a']"
Kaxinawa-150_bordalabios-1,,Kaxinawa,150_bordalabios,kɨbitʃi,kɨbitʃi,k ɨ b i tʃ i,None,Oliveira2014,55,,,,k ɨ b i ( tʃ i - - - - ),[],None,,§148,Kn kɨbitʃi,"['k', 'ɨ', 'b', 'i', 'tʃ', 'i']"
Mayoruna-150_bordalabios-1,,Mayoruna,150_bordalabios,kwiˈbi,kwiˈbi,kʷ i b i,None,Oliveira2014,55,,,,kʷ i b i ( - - - - - - ),[],None,,§148,My kuibi [kwiˈbi] ‘formar el borde’,"['kʷ', 'i', 'b', 'i']"
Proto-Panoan-151_jacuespdepassaro-1,,Proto-Panoan,151_jacuespdepassaro,kwɨβo,kwɨβo,kʷ ɨ β o,None,Oliveira2014,56,,,,kʷ ɨ β o ( - ),[],None,,§149,*kwɨβo ‘jacu (esp. de pássaro)’ :,"['kʷ', 'ɨ', 'β', 'o']"
Kakataibo-151_jacuespdepassaro-1,,Kakataibo,151_jacuespdepassaro,kwɨβo,kwɨβo,kʷ ɨ β o,None,Oliveira2014,56,,,,kʷ ɨ β o ( - ),[],None,,§149,Ksh kwɨβo,"['kʷ', 'ɨ', 'β', 'o']"
ShipiboKonibo-151_jacuespdepassaro-1,,ShipiboKonibo,151_jacuespdepassaro,kɨβo,kɨβo,k ɨ β o,None,Oliveira2014,56,,,,k ɨ β o ( - ),[],None,,§149,SK kɨβo,"['k', 'ɨ', 'β', 'o']"
Kapanawa-151_jacuespdepassaro-1,,Kapanawa,151_jacuespdepassaro,kɨβo,kɨβo,k ɨ β o,None,Oliveira2014,56,,,,k ɨ β o ( - ),[],None,,§149,Kp kɨβo,"['k', 'ɨ', 'β', 'o']"
Marubo-151_jacuespdepassaro-1,,Marubo,151_jacuespdepassaro,kɨvu,kɨvu,k ɨ v u,None,Oliveira2014,56,,,,k ɨ v u ( - ),[],None,,§149,Mar kɨvu,"['k', 'ɨ', 'v', 'u']"
Chakobo-151_jacuespdepassaro-1,,Chakobo,151_jacuespdepassaro,kɨβo,kɨβo,k ɨ β o,None,Oliveira2014,56,,,,k ɨ β o ( - ),[],None,,§149,Ch kɨβo,"['k', 'ɨ', 'β', 'o']"
Kaxarari-151_jacuespdepassaro-1,,Kaxarari,151_jacuespdepassaro,kiˈwi,kiˈwi,k i w i,None,Couto2005,56,,,,k i w i ( - ),[],None,,§149,Kax kiˈwi [kiˈwi] (COUTO;; 2005),"['k', 'i', 'w', 'i']"
Sharanawa-151_jacuespdepassaro-1,,Sharanawa,151_jacuespdepassaro,kɨɸon,kɨɸon,k ɨ ɸ o n,None,Oliveira2014,56,,,,k ɨ ɸ o ( n ),[],None,,§149,Shar kɨɸon ‘pucacunga (esp. de ave)’,"['k', 'ɨ', 'ɸ', 'o', 'n']"
Shanenawa-151_jacuespdepassaro-1,,Shanenawa,151_jacuespdepassaro,kɨhu,kɨhu,k ɨ h u,None,Oliveira2014,56,,,,k ɨ h u ( - ),[],None,,§149,Shan kɨhu,"['k', 'ɨ', 'h', 'u']"
Katukina-151_jacuespdepassaro-1,,Katukina,151_jacuespdepassaro,kɨβu,kɨβu,k ɨ β u,None,Oliveira2014,56,,,,k ɨ β u ( - ),[],None,,§149,Kat kɨβu,"['k', 'ɨ', 'β', 'u']"
Poyanawa-151_jacuespdepassaro-1,,Poyanawa,151_jacuespdepassaro,kɨbu,kɨbu,k ɨ b u,None,Oliveira2014,56,,,,k ɨ b u ( - ),[],None,,§149,Poy kɨbu,"['k', 'ɨ', 'b', 'u']"
Amawaka-151_jacuespdepassaro-1,,Amawaka,151_jacuespdepassaro,kɨwo,kɨwo,k ɨ w o,II,Oliveira2014,56,,,,k ɨ w o ( - ),[],None,,§149,A kɨwo II,"['k', 'ɨ', 'w', 'o']"
Kaxinawa-151_jacuespdepassaro-1,,Kaxinawa,151_jacuespdepassaro,kɨbu,kɨbu,k ɨ b u,None,Oliveira2014,56,,,,k ɨ b u ( - ),[],None,,§149,Kn kɨbu,"['k', 'ɨ', 'b', 'u']"
Marinawa-151_jacuespdepassaro-1,,Marinawa,151_jacuespdepassaro,kɨ́ɸó,kɨ́ɸó,k !ɨ́/ɨ ɸ !ó/o,None,Oliveira2014,56,,,,k !ɨ́/ɨ ɸ !ó/o ( - ),[],None,,§149,M kɨ́ɸó,"['k', '!ɨ́/ɨ', 'ɸ', '!ó/o']"
Yawanawa-151_jacuespdepassaro-1,,Yawanawa,151_jacuespdepassaro,kɨhu,kɨhu,k ɨ h u,None,Oliveira2014,56,,,,k ɨ h u ( - ),[],None,,§149,Yaw kɨhu,"['k', 'ɨ', 'h', 'u']"
Korubo-151_jacuespdepassaro-1,,Korubo,151_jacuespdepassaro,kwɨβu,kwɨβu,kʷ ɨ β u,None,Oliveira2014,56,,,,kʷ ɨ β u ( - ),[],None,,§149,Ko kwɨβu ‘jacamin’,"['kʷ', 'ɨ', 'β', 'u']"
Matis-151_jacuespdepassaro-1,,Matis,151_jacuespdepassaro,kuɨbu,kuɨbu,kʷ ɨ b u,None,Oliveira2014,56,,,,kʷ ɨ b u ( - ),[],None,,§149,Mt kuɨbu ‘jacu’,"['kʷ', 'ɨ', 'b', 'u']"
Mayoruna-151_jacuespdepassaro-1,,Mayoruna,151_jacuespdepassaro,kwɨˈbu,kwɨˈbu,kʷ ɨ b u,None,Oliveira2014,56,,,,kʷ ɨ b u ( - ),[],None,,§149,My kuɨbu [kwɨˈbu] ‘pava de Spix’,"['kʷ', 'ɨ', 'b', 'u']"
Proto-Panoan-152_desejar-1,,Proto-Panoan,152_desejar,kwɨɨ̃-,kwɨɨ̃-,kʷ ɨ ɨ ~,None,Oliveira2014,58,,,,kʷ ɨ ɨ ~ ( - - - ),[],None,,§150,*kwɨɨ̃- ‘desejar’ :,"['kʷ', 'ɨ', 'ɨ', '~']"
Kakataibo-152_desejar-1,,Kakataibo,152_desejar,kwɨɨ̃,kwɨɨ̃,kʷ ɨ ɨ ~,None,Oliveira2014,58,,,,kʷ ɨ ɨ ~ ( - - - ),[],None,,§150,Ksh kwɨɨ̃ ‘desear’,"['kʷ', 'ɨ', 'ɨ', '~']"
ShipiboKonibo-152_desejar-1,,ShipiboKonibo,152_desejar,kɨɨ̃,kɨɨ̃,k ɨ ɨ ~,None,Oliveira2014,58,,,,k ɨ ɨ ~ ( - - - ),[],None,,§150,SK kɨɨ̃,"['k', 'ɨ', 'ɨ', '~']"
Kapanawa-152_desejar-1,,Kapanawa,152_desejar,kɨɨń_-,kɨɨń_-,k ɨ !ɨ́/ɨ n,None,Oliveira2014,58,,,,k ɨ !ɨ́/ɨ n ( - - - ),[],None,,§150,Kp kɨɨń -,"['k', 'ɨ', '!ɨ́/ɨ', 'n']"
